customer_id,device_id,login_time,logout_time,login_status,login_method,ip_address,location,failed_attempts,session_id,login_city,login_state,login_country,logout_reason,is_suspicious
334,1932.0,2025-04-06 01:47:28,2025-04-06 02:06:28,Success,Fingerprint,141.236.109.14,Parbhani,0,SES_9F23D058B892440CB33BBA311378E23D,Salem,Tamil Nadu,India,User Logout,0
562,1113.0,2026-04-20 07:17:30,2026-04-20 15:55:30,Success,Face ID,181.221.39.247,Alappuzha,0,SES_9FC4979162744102867CB7928CF09C82,Ghaziabad,Kerala,India,Session Timeout,0
124,395.0,2026-02-09 06:36:09,2026-02-09 14:37:09,Success,Face ID,135.38.82.27,Bettiah,0,SES_4E5700FAE37549B9BB9708DB4733E996,Bhilwara,Madhya Pradesh,India,Session Timeout,0
703,1917.0,2025-03-29 07:32:42,,Blocked,OTP,99.134.34.139,Ongole,4,,Medininagar,Himachal Pradesh,India,,1
825,1283.0,2025-01-26 01:36:56,2025-01-26 04:51:56,Success,Password,11.17.25.117,Aurangabad,0,SES_257ABD9FF84147D28A4B5AF43B1BB9F4,Serampore,Chhattisgarh,India,User Logout,0
71,195.0,2026-04-19 21:06:38,2026-04-20 09:02:38,Success,Password,210.39.246.114,Serampore,0,SES_99407681C2AA4A64A757C919F43C1F39,Jabalpur,Maharashtra,India,Session Timeout,0
370,664.0,2025-09-19 15:29:15,2025-09-19 23:00:15,Success,OTP,208.153.155.97,Serampore,0,SES_6E187EB12FF542FAB96B5EC4C8885F2C,Shimla,Uttarakhand,India,Session Timeout,0
492,87.0,2026-06-23 07:15:22,2026-06-23 18:56:22,Success,Password,125.51.63.140,Sangli-Miraj & Kupwad,0,SES_5D8C5D77A0394ED890F56BBDD2AA4C3A,Nagpur,Tripura,India,User Logout,0
878,1704.0,2026-01-20 22:10:42,2026-01-21 02:30:42,Success,Password,132.32.199.41,Malda,0,SES_7893498D18DE41E8A16BC8D9119AECF0,Anantapur,Manipur,India,Forced Logout,0
818,1459.0,2026-07-04 21:29:07,,Failed,OTP,76.5.200.216,Baranagar,3,,Ramagundam,Tripura,India,,0
529,1618.0,2025-09-16 14:16:02,2025-09-16 15:48:02,Success,OTP,44.26.154.16,Malda,0,SES_A3FD07B44D6D4986BE9228EEC2758DE4,Karimnagar,Sikkim,India,Session Timeout,0
644,,2025-11-17 05:56:11,2025-11-17 06:10:11,Success,Password,66.212.94.166,Mahbubnagar,0,SES_0DAD93EABCC64B469305633ACE375501,Ambarnath,Manipur,India,User Logout,0
809,407.0,2025-06-23 03:55:03,2025-06-23 12:02:03,Success,Password,98.196.166.24,Kakinada,0,SES_E94F4AC15D0C48A69F587FA8B57BB3A8,Davanagere,Kerala,India,User Logout,0
526,658.0,2026-05-02 14:37:21,2026-05-02 17:56:21,Success,Face ID,55.47.177.47,Jalna,0,SES_83533A5CEA404FD0B1DDC18AC85635DB,Pali,Karnataka,India,User Logout,1
210,1394.0,2025-04-10 17:52:20,2025-04-10 23:37:20,Success,OTP,53.237.240.80,Mehsana,0,SES_E1FC74794F794D8DB42829B2647A2070,Ahmedabad,Maharashtra,India,User Logout,0
335,959.0,2025-06-07 13:36:54,2025-06-07 21:54:54,Success,Password,177.160.86.201,Sonipat,0,SES_B9A831B6A0ED4692A303164193C78516,Pali,Tamil Nadu,India,User Logout,0
801,761.0,2025-01-20 16:05:15,2025-01-21 01:29:15,Success,Fingerprint,83.214.203.227,Nangloi Jat,0,SES_EF59E9309F184BEAA554A7A91D80D64E,Gangtok,Uttar Pradesh,India,User Logout,0
506,,2025-10-19 15:46:50,2025-10-20 02:02:50,Success,Fingerprint,25.0.163.134,Proddatur,0,SES_79AEFD23993A40BE95260283358EF6CB,Rajpur Sonarpur,Telangana,India,User Logout,0
563,985.0,2026-02-20 14:18:21,2026-02-20 15:44:21,Success,OTP,175.224.117.199,Bettiah,1,SES_F2F9EA48DA3043109A86C48AFA89E15C,Tezpur,Punjab,India,Session Timeout,0
716,995.0,2026-01-04 07:20:58,2026-01-04 08:53:58,Success,Face ID,172.141.72.198,Orai,0,SES_1BCAAA74D78C4B81A504BB050EC77F10,Dindigul,Nagaland,India,User Logout,0
655,1858.0,2025-10-14 15:00:28,2025-10-15 00:53:28,Success,Face ID,70.54.102.33,Secunderabad,1,SES_C9A65E880E81418C9B01C0E64A8F7489,Unnao,Mizoram,India,Session Timeout,0
690,969.0,2026-05-22 11:32:05,2026-05-22 13:47:05,Success,Password,35.167.155.106,Vijayawada,0,SES_3843E6AB19D644939A2BFEC49F64A7C8,Gwalior,Uttarakhand,India,User Logout,0
263,1506.0,2025-06-19 23:07:31,2025-06-20 01:03:31,Success,Fingerprint,173.229.33.255,Dehradun,0,SES_0B566DC8380345C5B81944BEDBA89EC5,Panchkula,Arunachal Pradesh,India,User Logout,0
43,1908.0,2026-02-05 19:02:01,2026-02-06 02:16:01,Success,Fingerprint,122.235.46.69,Loni,0,SES_3DDE9D3226234E009D46C1C10572D7A7,Gwalior,Assam,India,User Logout,0
142,589.0,2026-01-10 08:31:58,2026-01-10 11:50:58,Success,Password,34.219.100.172,Bhatpara,0,SES_85B66597618D4B36BA7276BEC70B0D67,Tinsukia,Goa,India,User Logout,0
198,301.0,2025-01-25 16:58:11,2025-01-25 22:45:11,Success,OTP,7.234.216.63,Secunderabad,0,SES_80D80F3A9E67408C8F4A2B24E8620B37,North Dumdum,Goa,India,User Logout,1
209,1532.0,2025-11-21 21:17:56,2025-11-21 23:00:56,Success,OTP,208.196.24.85,Guwahati,0,SES_3FA7E0A2BF5F473DB631C6BA1741A743,Jehanabad,Meghalaya,India,User Logout,0
797,920.0,2025-05-12 11:12:58,2025-05-12 21:57:58,Success,Password,36.249.150.88,Tiruchirappalli,0,SES_4466009E598F425993CD601C0F97AECC,Khammam,Sikkim,India,Session Timeout,0
817,499.0,2025-05-02 16:20:19,2025-05-02 20:10:19,Success,OTP,131.139.55.106,Darbhanga,0,SES_9EF0402026484EDDA837175836E81062,Bidhannagar,Andhra Pradesh,India,User Logout,0
153,,2025-02-08 14:56:04,2025-02-08 19:43:04,Success,Password,216.15.232.178,Coimbatore,0,SES_5D6E6EAE0C9D4C5AA1E8A9DB6FD7E75C,Tirunelveli,Assam,India,Forced Logout,0
979,1804.0,2026-01-13 22:25:34,2026-01-14 08:35:34,Success,Face ID,201.51.98.225,Bihar Sharif,0,SES_2B09BA59FA474D31B178509C56D7B3D9,Dhule,Sikkim,India,User Logout,0
496,1454.0,2025-11-15 06:18:08,2025-11-15 14:53:08,Success,Password,135.93.99.116,Bhilai,0,SES_46520F0377174FFE8A9F16B01C180008,Panihati,Uttarakhand,India,Session Timeout,0
138,438.0,2026-02-01 21:53:04,2026-02-02 04:32:04,Success,Fingerprint,163.39.19.228,Barasat,0,SES_FCC511B675FD46B985E5852D8EE93AC7,Bangalore,Telangana,India,Session Timeout,0
764,280.0,2026-01-06 16:18:38,,Failed,Face ID,203.242.173.13,Rampur,4,SES_2AAEB2DE25B34CCEAF078C8BA5A97BD0,Hospet,Goa,India,,1
342,1408.0,2025-05-29 10:07:41,,Failed,OTP,136.77.141.237,Guwahati,4,SES_79F66453ACDC4EAF902C85FE7F3FB2F2,Rewa,Sikkim,India,,0
469,1776.0,2025-10-17 05:17:03,2025-10-17 12:02:03,Success,OTP,22.78.72.213,Dhanbad,0,SES_F43B1D8C937D49C69FC30938E008AE68,Amroha,Odisha,India,User Logout,0
316,216.0,2025-03-06 22:47:33,2025-03-07 09:12:33,Success,OTP,178.192.140.86,Serampore,0,SES_B50085F9A6854EE588D3302EF3E3F496,Patna,Tamil Nadu,India,User Logout,0
552,168.0,2025-05-26 16:09:12,2025-05-26 20:57:12,Success,Fingerprint,107.10.42.36,Burhanpur,0,SES_E014306621BF4C47BF30DED72EAC9C73,Mathura,Andhra Pradesh,India,User Logout,0
138,1141.0,2026-03-06 11:19:23,2026-03-06 12:43:23,Success,OTP,31.195.170.59,Tiruchirappalli,0,SES_3CCBF34ECBB5402591C431CB61C4E578,Akola,Nagaland,India,Session Timeout,0
834,100.0,2026-02-25 02:31:23,2026-02-25 06:39:23,Success,Fingerprint,120.53.209.117,Kollam,0,SES_59386ECA4F804D0A8D82CBEF535D8406,Faridabad,Bihar,India,User Logout,0
15,1932.0,2026-06-13 12:56:56,2026-06-13 18:40:56,Success,Password,111.39.133.134,Ambarnath,0,SES_E0372186CBE94037B91FE932E4A8BEC6,Lucknow,Karnataka,India,User Logout,1
4,969.0,2025-09-17 17:18:44,2025-09-17 19:53:44,Success,Password,146.202.120.2,Tirupati,0,SES_AA18FB30361B4C1F9DA1026DFF6761CB,Satna,Meghalaya,India,Session Timeout,0
504,461.0,2025-07-30 14:02:28,,Blocked,OTP,84.184.72.22,Agartala,3,SES_8D9CB2012B00442ABAB490DB73D84C95,Rohtak,Assam,India,,1
681,355.0,2026-05-02 02:23:56,2026-05-02 04:28:56,Success,OTP,179.210.108.132,Berhampore,0,SES_79ABCAE7B717484AA8543367B757AFB3,Vijayawada,Tripura,India,User Logout,0
313,1093.0,2026-03-27 01:22:06,2026-03-27 13:13:06,Success,Password,173.93.175.45,Kollam,0,SES_337F687DD71B4589A660B5DC901D2FF1,Ramgarh,West Bengal,India,Session Timeout,0
619,115.0,2025-05-01 02:49:11,,Blocked,Password,199.178.153.114,Tinsukia,5,SES_C55276C40867436AA8044C1F2FEB0353,Erode,Mizoram,India,,1
152,60.0,2025-12-07 02:42:13,2025-12-07 13:15:13,Success,Face ID,85.247.185.197,Moradabad,0,SES_00A58AAABE214F0B848C05599AD1517E,Nanded,Goa,India,User Logout,0
527,1317.0,2025-08-24 02:49:24,2025-08-24 04:25:24,Success,OTP,104.159.160.219,Jaunpur,0,SES_38C8C07CCE9C40F69A799997A071260F,Morbi,Tamil Nadu,India,Session Timeout,0
295,1439.0,2026-02-09 22:49:43,2026-02-10 08:28:43,Success,OTP,194.209.222.114,Machilipatnam,0,SES_E647B543AFC14BEF9A12D429D483E99B,Bardhaman,Maharashtra,India,User Logout,0
277,1221.0,2026-03-10 04:29:10,2026-03-10 10:57:10,Success,Password,104.14.144.89,Jodhpur,0,SES_A63BBC384BA24D5B877D08815C4B45DE,Nadiad,Arunachal Pradesh,India,Session Timeout,0
567,1175.0,2025-05-16 03:10:40,2025-05-16 13:01:40,Success,OTP,14.102.19.167,Hapur,0,SES_71BC8354F39A49BBB248C29160067650,Mahbubnagar,Uttarakhand,India,User Logout,0
272,308.0,2025-07-06 09:49:26,,Failed,OTP,33.164.26.104,Sultan Pur Majra,4,SES_D9A94A8C7DBC4016975A3D5E84ED6B33,Haldia,Arunachal Pradesh,India,,0
649,1224.0,2026-02-02 05:29:08,2026-02-02 08:35:08,Success,OTP,107.207.69.213,Yamunanagar,0,SES_23E197416C404EBD9F8084CD466F2E05,Kolhapur,Rajasthan,India,User Logout,0
364,1445.0,2026-03-25 21:49:29,2026-03-26 04:33:29,Success,Password,91.19.44.123,Raipur,1,SES_297981CD3A5343C29C169C6E00C91993,Allahabad,Himachal Pradesh,India,Session Timeout,0
314,10.0,2025-12-25 15:30:40,2025-12-25 23:29:40,Success,Fingerprint,198.154.210.137,Deoghar,0,SES_CE274A9B83F54CB8B5AB7B7E0739C7E9,Jehanabad,Arunachal Pradesh,India,User Logout,0
802,757.0,2026-03-28 14:53:41,2026-03-28 23:55:41,Success,Password,14.40.8.181,Giridih,0,SES_54F04495F9804E168579D1523882087E,Agra,Rajasthan,India,User Logout,1
302,1345.0,2025-03-08 09:24:45,2025-03-08 20:55:45,Success,Face ID,51.96.152.173,Saharanpur,0,SES_AEDC36BD817A4CBC8ACD8A1DCA29B1D6,Jamalpur,Mizoram,India,Session Timeout,0
640,,2026-06-03 06:01:26,2026-06-03 17:08:26,Success,Password,187.150.136.114,Rajkot,1,SES_9EC1062EB0B74688920F883C12398E57,Vellore,Andhra Pradesh,India,Session Timeout,0
598,1656.0,2025-03-07 20:17:13,2025-03-08 01:30:13,Success,Face ID,61.30.39.162,Thoothukudi,0,SES_9F341B0394AE4EBAA078A330091E6F21,Secunderabad,Kerala,India,User Logout,0
26,864.0,2026-01-04 23:54:05,,Failed,OTP,72.64.169.55,Siwan,4,SES_D4F5C8AB9FBD477CAF6FDF1E77FBFFDF,Raurkela Industrial Township,Manipur,India,,1
661,1031.0,2026-02-11 10:40:49,2026-02-11 13:04:49,Success,Password,153.55.180.181,Bhubaneswar,0,SES_321509A9FB7F497B8D4CDDC2E3CBA5FC,Davanagere,Uttar Pradesh,India,Session Timeout,0
375,373.0,2025-06-15 11:01:23,2025-06-15 15:38:23,Success,Password,82.22.191.71,Tadipatri,0,SES_F8F96ECE8B194603916238339E8FFCB6,Aurangabad,Meghalaya,India,Session Timeout,0
35,973.0,2025-12-14 17:55:26,2025-12-14 19:36:26,Success,Fingerprint,73.254.46.97,Bhiwani,0,SES_B51CCEAD2E6E41F19DF769530E8C655E,Chandrapur,Odisha,India,User Logout,0
295,651.0,2025-02-08 15:18:16,2025-02-08 19:56:16,Success,OTP,124.247.215.28,North Dumdum,0,SES_E7D7EF8638F240C79C3A8B61C3A72F98,Kottayam,Manipur,India,User Logout,0
86,1470.0,2025-12-03 23:20:38,2025-12-04 00:57:38,Success,Password,31.199.187.180,Chandrapur,0,SES_3154E9EFF8E24219867CC23F7AD81459,Howrah,Punjab,India,User Logout,0
365,1094.0,2025-07-23 20:33:52,2025-07-24 04:37:52,Success,Fingerprint,12.209.176.242,Indore,0,SES_BA44FAB9A9254841B1CD58B2BFEC6D83,Kulti,Arunachal Pradesh,India,Session Timeout,0
208,1851.0,2026-04-25 09:50:00,2026-04-25 13:13:00,Success,Password,216.76.76.71,Ghaziabad,0,SES_C6F9C1F0F68D4C05ACBB38CE7BED252D,Patiala,Meghalaya,India,User Logout,0
814,965.0,2026-02-11 21:30:20,2026-02-12 03:38:20,Success,Password,123.169.121.131,Sikar,0,SES_A1DFEB99A37D447BA61662AF3CF2DCE4,Agra,Odisha,India,Session Timeout,0
857,779.0,2025-07-14 15:46:42,2025-07-15 03:31:42,Success,OTP,152.14.96.51,Orai,0,SES_8940351D6D9B4068BBC088576319A30B,Chandigarh,Nagaland,India,User Logout,0
339,1898.0,2025-02-03 11:08:23,,Blocked,OTP,173.202.212.173,Udupi,4,,Dehri,Gujarat,India,,1
98,681.0,2026-02-21 10:47:19,2026-02-21 13:48:19,Success,Password,83.214.178.169,Kollam,0,SES_4A18AA19918040948A56E0A84AE2A45F,Vijayanagaram,Meghalaya,India,User Logout,0
791,307.0,2025-03-28 04:43:47,2025-03-28 07:21:47,Success,Password,48.113.137.85,Nanded,0,SES_4F5E46ED31394DC0AEBDD6535892E8E3,Panihati,Odisha,India,Session Timeout,0
704,384.0,2025-12-31 22:37:46,2026-01-01 08:59:46,Success,Password,101.81.123.247,Khandwa,0,SES_5A0221F4C4044B54804AE517A9953572,Rajkot,West Bengal,India,User Logout,0
371,68.0,2026-07-12 19:37:16,2026-07-12 20:37:16,Success,OTP,142.230.53.100,Guna,0,SES_B46EFC9A826E489883252340FCA79714,Ghaziabad,Assam,India,Session Timeout,0
363,344.0,2025-11-13 02:50:50,2025-11-13 14:30:50,Success,OTP,58.48.61.27,Phusro,0,SES_C5CB84FE279F4338B2C4953B58D930E0,Nellore,West Bengal,India,User Logout,0
27,744.0,2025-11-04 19:16:53,2025-11-04 19:49:53,Success,Password,173.55.122.170,Yamunanagar,0,SES_2B0A22F10D05439FB0327E0D6E20646E,Bellary,Jharkhand,India,Session Timeout,0
613,1956.0,2026-01-01 10:52:45,2026-01-01 11:16:45,Success,Password,192.54.50.143,Deoghar,0,SES_386937D018924157B2A80B46AE115D46,Ramgarh,Uttarakhand,India,Session Timeout,0
355,1191.0,2025-03-22 03:38:59,2025-03-22 07:25:59,Success,Face ID,17.41.153.155,Naihati,0,SES_EBF466443D94480BA9D2CEE41F2A41EB,Hosur,Goa,India,User Logout,0
181,534.0,2025-07-08 04:46:50,2025-07-08 12:23:50,Success,OTP,193.18.74.126,Gurgaon,0,SES_C3A4CDF62A5B472599A9C93EA61AA953,Udupi,Maharashtra,India,User Logout,0
972,,2026-07-25 02:01:41,2026-07-25 10:35:41,Success,Face ID,27.21.186.255,Nadiad,0,SES_06E89DDBE6164EB3B6E3AA74DF031A11,Malegaon,Himachal Pradesh,India,Forced Logout,0
610,1371.0,2025-11-06 09:52:09,,Failed,OTP,111.200.104.165,Berhampore,4,,Guwahati,Punjab,India,,1
55,839.0,2025-02-22 22:30:07,2025-02-23 08:37:07,Success,Face ID,197.172.134.214,Guntur,0,SES_3912DE321F0746749342AD14F8F55AF9,Tiruchirappalli,Maharashtra,India,User Logout,0
42,306.0,2026-03-02 11:08:25,2026-03-02 14:13:25,Success,Face ID,123.30.22.21,Rampur,0,SES_08AEF689065247E998C26C396CF8427D,Phagwara,Assam,India,Session Timeout,0
383,837.0,2026-02-08 22:45:34,2026-02-08 23:00:34,Success,OTP,69.2.23.158,Davanagere,0,SES_B43744CD0288451F80CE56D820A0602D,Miryalaguda,Bihar,India,User Logout,0
268,1911.0,2025-05-29 02:17:56,2025-05-29 09:56:56,Success,Password,149.50.89.4,Sri Ganganagar,0,SES_8EE10442D2A64DE6834085BEF6CFDE4A,Kavali,Andhra Pradesh,India,User Logout,0
282,1918.0,2026-03-10 03:27:31,2026-03-10 12:06:31,Success,OTP,66.195.83.27,Dewas,0,SES_E4FAB20B343845C58BF3650B5D3B5048,Hubli–Dharwad,Chhattisgarh,India,User Logout,0
627,1093.0,2025-08-12 13:03:40,2025-08-12 18:56:40,Success,OTP,160.135.103.132,Orai,0,SES_D88A44F7C7E94D0E8D0337657FDD37CD,Hindupur,Arunachal Pradesh,India,Session Timeout,0
676,1612.0,2026-03-22 11:05:09,2026-03-22 14:45:09,Success,Fingerprint,168.97.92.145,Haridwar,0,SES_5B9459B988154824A4E997E0AB957C20,Kottayam,Manipur,India,User Logout,0
517,1542.0,2025-07-15 02:15:37,2025-07-15 06:54:37,Success,Password,93.229.128.70,Baranagar,1,SES_07DBCB86D9184372A1F53827447BAA22,Chittoor,Uttarakhand,India,Session Timeout,0
944,1520.0,2026-03-11 19:36:35,2026-03-12 07:05:35,Success,OTP,92.96.52.210,Panipat,0,SES_8A44345A99E64DB7A1BFFEEDE88C098E,Madurai,Madhya Pradesh,India,Session Timeout,0
291,656.0,2025-04-16 06:15:02,,Failed,Fingerprint,38.194.170.245,Purnia,1,,Ahmednagar,Rajasthan,India,,1
192,217.0,2025-08-13 10:37:58,2025-08-13 12:06:58,Success,Password,26.48.9.199,Karnal,0,SES_C7157EAB782740BE9A1E8C986698CD23,Rewa,West Bengal,India,Forced Logout,0
445,770.0,2026-03-07 14:21:52,,Failed,Face ID,31.95.22.87,Ahmedabad,1,SES_65A5582700334C8B8DCBE61ED00D6964,Bareilly,Bihar,India,,1
17,1399.0,2025-02-01 19:47:26,2025-02-01 21:42:26,Success,Fingerprint,223.151.43.58,Panihati,0,SES_840684046CA64BD9BA01FD98F52AE926,Karnal,Arunachal Pradesh,India,Session Timeout,0
227,1478.0,2025-06-13 22:25:16,2025-06-14 07:22:16,Success,OTP,90.213.113.23,Rajpur Sonarpur,1,SES_1D121C8EC3B54B33952C359E17B204AE,Delhi,Maharashtra,India,User Logout,1
854,1843.0,2026-04-16 17:14:53,2026-04-16 19:32:53,Success,OTP,97.166.209.182,Delhi,0,SES_8AB9FF31149D4425A17C18EDFF8FFA92,Ambarnath,Sikkim,India,Session Timeout,0
312,523.0,2025-07-09 16:06:39,2025-07-09 17:40:39,Success,OTP,177.132.218.12,Nanded,0,SES_6667A46A789446A7BB866D9C8EA65600,Anand,Bihar,India,User Logout,0
250,1383.0,2025-05-29 12:06:43,2025-05-29 23:03:43,Success,Password,217.239.238.223,Latur,0,SES_A9CCD04F70BA4BF6BEB74187ECDB8166,Mahbubnagar,Bihar,India,Forced Logout,0
504,1478.0,2025-09-20 17:59:48,2025-09-20 23:25:48,Success,Fingerprint,209.127.185.252,Kamarhati,0,SES_90392D5C9D5047A4B1CB65F72C63DD91,Jhansi,Chhattisgarh,India,Forced Logout,0
295,1709.0,2026-07-20 04:55:34,2026-07-20 05:21:34,Success,OTP,2.50.97.38,Alappuzha,0,SES_33D5312FF1724626832FA899D4E070EA,Fatehpur,Bihar,India,Session Timeout,0
15,1075.0,2026-05-28 19:36:36,2026-05-29 07:24:36,Success,Fingerprint,219.220.207.145,Buxar,0,SES_D33491C97CB142C8857D719DB4FE57AC,Aligarh,Bihar,India,User Logout,0
184,152.0,2026-03-19 01:44:32,2026-03-19 08:08:32,Success,Face ID,145.242.162.38,Khandwa,0,SES_4FABA0FC9D2541AD98234D1CFB6EF993,Panihati,Madhya Pradesh,India,Session Timeout,0
618,740.0,2026-05-30 04:37:41,2026-05-30 10:45:41,Success,OTP,97.108.92.76,Sambalpur,0,SES_F7D336991C554A76975C2A8DEDFEF6D1,Ramagundam,Punjab,India,Session Timeout,0
985,286.0,2026-04-18 07:12:09,,Failed,Face ID,138.44.121.32,Hyderabad,1,SES_593FF4EE795B4BB7ADA5BD3695A6AE81,Warangal,Bihar,India,,0
862,651.0,2025-04-19 01:04:14,2025-04-19 05:26:14,Success,Fingerprint,169.186.202.55,Nangloi Jat,0,SES_2662C8B7908C430FA6BB32D6080BC9AD,North Dumdum,Karnataka,India,Session Timeout,0
612,581.0,2025-08-05 15:12:18,2025-08-05 20:45:18,Success,OTP,200.0.61.239,Ramgarh,0,SES_B6F406BB45D840BEA9A0A6629330FEC8,Muzaffarpur,Nagaland,India,Session Timeout,0
770,1601.0,2025-11-30 15:16:48,2025-11-30 17:26:48,Success,Fingerprint,159.39.190.180,Haridwar,0,SES_0DE89F8F536443049C35E029AE80C965,Mango,Madhya Pradesh,India,Session Timeout,0
892,1490.0,2026-07-06 16:21:33,2026-07-07 00:40:33,Success,Password,62.72.222.98,Chinsurah,1,SES_E56D75BBDFA84B34A274C4C0DAA8D0B7,Chapra,Haryana,India,User Logout,1
620,899.0,2025-11-14 02:26:56,2025-11-14 12:31:56,Success,Password,119.209.46.31,Yamunanagar,0,SES_55E8DD7614514543AD1AB51A38C08020,Bidar,Nagaland,India,Forced Logout,0
735,1921.0,2025-05-15 15:45:00,2025-05-15 17:09:00,Success,Password,92.198.142.104,Dewas,0,SES_435F24FF172A440E9747D80AA436EE10,Bardhaman,Bihar,India,User Logout,0
639,808.0,2026-01-28 18:23:05,,Failed,Face ID,31.110.233.237,Hubli–Dharwad,4,,Kumbakonam,Arunachal Pradesh,India,,1
889,1355.0,2026-04-17 05:15:55,2026-04-17 06:21:55,Success,Fingerprint,138.88.74.148,Kota,0,SES_71667BA7EAC64BAEAC66137E0015BA43,Kolkata,Madhya Pradesh,India,User Logout,0
665,211.0,2026-06-11 12:41:46,2026-06-11 23:15:46,Success,OTP,101.131.198.193,Ranchi,0,SES_70948941DEEA474BAE838C99BAD6DE79,Bhilai,Odisha,India,User Logout,1
479,1245.0,2026-05-24 04:34:08,2026-05-24 04:54:08,Success,Fingerprint,180.17.191.215,Nagaon,0,SES_1331ADDAC51B41EBAB0F956ECB4E8E15,Asansol,Chhattisgarh,India,User Logout,0
328,338.0,2025-11-26 00:26:43,2025-11-26 00:47:43,Success,Password,48.229.189.6,Ahmednagar,0,SES_A539DC03630C4C04A078576326521BF8,Aligarh,Assam,India,User Logout,0
524,283.0,2025-07-14 21:09:25,2025-07-14 22:34:25,Success,Fingerprint,220.87.220.11,Kavali,0,SES_2490981324BF4664B7A16F033BF50261,Bettiah,Telangana,India,User Logout,0
561,804.0,2026-05-21 18:57:40,2026-05-21 22:07:40,Success,OTP,134.240.72.49,Gorakhpur,0,SES_4AFD15CA7FB3422F8489DCC497802C48,Kolhapur,Manipur,India,Session Timeout,0
529,1753.0,2025-04-13 21:59:07,2025-04-14 02:06:07,Success,Password,45.249.49.113,Tinsukia,0,SES_2BDE40B9F4874C5A97B73C41FDDDDF3B,Unnao,Meghalaya,India,Forced Logout,0
523,1191.0,2026-05-05 02:08:05,,Failed,Password,43.100.65.90,Bhiwani,1,,Kottayam,Karnataka,India,,1
515,42.0,2026-01-27 09:16:06,,Failed,Password,123.153.104.24,Delhi,4,,Udaipur,Sikkim,India,,0
846,1149.0,2026-05-07 22:09:15,2026-05-08 04:02:15,Success,OTP,12.227.254.248,Panvel,0,SES_BA041DA3CDB244B2978711BAD8533EE1,Pallavaram,Gujarat,India,Session Timeout,0
447,992.0,2025-07-18 14:17:18,2025-07-18 17:52:18,Success,Password,55.117.228.154,Karawal Nagar,0,SES_51519CF9EF2C40299AE537E4CA1B9FA2,Chittoor,Gujarat,India,User Logout,0
42,,2026-03-24 15:05:48,,Blocked,OTP,187.37.233.62,Dindigul,4,,Rewa,Madhya Pradesh,India,,1
856,1341.0,2026-01-23 00:51:10,2026-01-23 04:02:10,Success,Password,69.38.227.66,Thanjavur,0,SES_88CCC724C1094FA9A87BC8AB6B3D5C0E,Kollam,Himachal Pradesh,India,User Logout,0
486,623.0,2026-08-01 10:02:08,2026-08-01 17:28:08,Success,Password,38.24.216.150,Gurgaon,0,SES_0063386DF5E44F06AD7297E8CDE70F57,Ranchi,Sikkim,India,Session Timeout,0
451,301.0,2025-01-27 15:48:05,2025-01-27 20:18:05,Success,Fingerprint,22.13.225.151,Avadi,0,SES_1BEE655B6A9B4CA58944A931FC8EB8F0,Dehradun,Telangana,India,Session Timeout,0
646,788.0,2025-10-21 19:51:45,2025-10-21 22:40:45,Success,Fingerprint,145.56.184.144,Nellore,0,SES_C018F15D7E9C44659819B7E453BBE2C4,Alappuzha,Manipur,India,Session Timeout,0
698,341.0,2026-08-09 04:41:53,2026-08-09 10:21:53,Success,Password,84.81.221.202,Khammam,0,SES_01EF6DFDF86040A3871591316B6072F0,Phagwara,Nagaland,India,User Logout,0
145,1413.0,2026-03-15 00:07:36,2026-03-15 07:28:36,Success,Password,126.142.30.26,Jaipur,0,SES_BB8DCE86B712435897FC2951DDF54D16,Gudivada,Tamil Nadu,India,User Logout,0
586,1067.0,2025-06-18 13:45:21,2025-06-18 17:55:21,Success,Fingerprint,113.137.103.137,Bulandshahr,1,SES_6E82B8B32681470790A982F7A48CD1B0,Ichalkaranji,Telangana,India,Forced Logout,0
849,251.0,2025-09-24 06:48:17,2025-09-24 08:45:17,Success,Fingerprint,194.160.35.2,Sirsa,0,SES_DD116E05F5BC4C3A82B3BF9E3D3168B5,Amroha,West Bengal,India,User Logout,0
14,275.0,2025-07-03 12:11:46,2025-07-03 23:23:46,Success,Password,158.199.31.22,Kozhikode,0,SES_0CF94AE518F740949D0552FF3BBC2B48,Amravati,Meghalaya,India,User Logout,0
783,,2025-05-12 00:51:28,2025-05-12 06:19:28,Success,Password,21.241.191.209,Srinagar,0,SES_321D552266FE4BD0AAFD85A10DAAA162,Kavali,Uttarakhand,India,User Logout,0
957,1406.0,2026-01-02 23:33:39,,Failed,Face ID,98.241.45.146,Arrah,1,,Solapur,Punjab,India,,0
790,685.0,2025-02-22 12:47:28,2025-02-23 00:32:28,Success,OTP,177.246.143.177,Guwahati,0,SES_A40BA36681D04CAA902EE0E20B8D6047,Secunderabad,Rajasthan,India,Session Timeout,0
275,1049.0,2026-05-08 16:51:18,2026-05-08 19:06:18,Success,Fingerprint,176.190.254.63,Bikaner,0,SES_7B5AE77AA49D430397545A8EF1E96C82,Visakhapatnam,Kerala,India,User Logout,0
592,632.0,2026-05-31 08:30:06,2026-05-31 12:27:06,Success,Face ID,161.57.145.164,Durg,0,SES_D1073C87FC8A439EAB4B9ADB217D5861,Alappuzha,Odisha,India,User Logout,0
540,4.0,2025-11-18 12:20:49,2025-11-18 19:13:49,Success,OTP,183.242.48.129,Pallavaram,0,SES_CF4812E962B74F16BBC097C74EA08532,Varanasi,Nagaland,India,User Logout,0
