customer_id,device_identifier,device_name,device_type,device_model,operating_system,os_version,app_version,device_status,is_trusted,last_ip_address,last_login_city,last_login,registered_at,registered_from,failed_login_attempts,blocked_at
372,DEV-3B5BE6C254D4451EB70187F73F5F408B,Vivo V30,Android,Vivo V30,Android,15,5.1.0,Active,1,172.18.154.24,Parbhani,2024-01-14 03:07:00,2023-10-02,Internet Banking,0,
255,DEV-BD849BD4F15C4AFE92035B34CC70E3E2,iPhone 16 Pro,iPhone,iPhone 16 Pro,iOS,16,5.3.1,Active,1,192.168.100.241,Bidhannagar,2026-06-11 13:31:00,2022-07-07,Mobile App,0,
895,DEV-6B8D43B4A4F64066ACFABE6775BF1ADD,Safari,Web,Safari,Windows 10,10,5.2.0,Active,1,192.168.63.219,Muzaffarnagar,2023-07-22 07:17:00,2021-08-22,Mobile App,2,
449,DEV-EEF8F41CC6504BCDBFA117ABFC456B5A,Google Pixel 8,Android,Google Pixel 8,Android,13,5.3.1,Inactive,1,10.169.92.150,Thrissur,2026-03-18 01:13:00,2023-04-30,Internet Banking,0,
736,DEV-07F94C0D6E4645B7924DBB0B26D72F42,Samsung Galaxy S24,Android,Samsung Galaxy S24,Android,13,5.3.1,Active,1,172.18.137.152,New Delhi,2024-11-26 13:24:00,2022-09-30,Branch,0,
217,DEV-83D6810E255E463E9DC0029A7F556DC4,iPhone 14,iPhone,iPhone 14,iOS,16,5.1.0,Active,1,192.168.170.196,Bangalore,2025-11-16 13:06:00,2024-04-18,Branch,0,
725,DEV-707448B270DA4F10AB08247EA7FF0B8E,Vivo V30,Android,Vivo V30,Android,12,6.0.0,Active,1,192.168.43.196,Guwahati,2024-12-06 07:07:00,2024-04-13,Internet Banking,0,
75,DEV-6941737FB2A64F06976E557C7999FFBC,Google Pixel 8,Android,Google Pixel 8,Android,12,5.3.1,Active,1,10.25.47.187,Gopalpur,2025-01-25 15:42:00,2020-08-15,Branch,0,
794,DEV-8AD78B8137234132B9F29BE86726E0F4,OnePlus 12,Android,OnePlus 12,Android,12,5.3.1,Inactive,1,192.168.93.15,Maheshtala,2025-04-24 17:14:00,2023-02-07,Internet Banking,1,
839,DEV-1A904B5EB2C84A59AF52DC833F9B92D8,OnePlus 12,Android,OnePlus 12,Android,15,5.4.0,Active,1,172.21.211.230,Thane,2023-06-13 05:19:00,2022-09-13,Mobile App,2,
292,DEV-947EEC648B1A4236813793263F5D39C4,iPhone 16 Pro,iPhone,iPhone 16 Pro,iOS,17,5.4.0,Inactive,1,172.19.8.25,Katihar,2026-05-10 01:57:00,2025-08-27,Internet Banking,2,
604,DEV-A425527192BC47EC91906BB3E036A5CA,iPhone 12,iPhone,iPhone 12,iOS,17,5.2.0,Active,1,172.24.216.224,Jammu,2025-07-15 05:20:00,2023-05-13,Mobile App,0,
187,DEV-AA6AD846844F442DA61A3018A7D925E9,Nothing Phone 2,Android,Nothing Phone 2,Android,13,5.2.0,Active,1,10.3.210.34,Kadapa,2023-02-19 06:47:00,2022-11-30,Internet Banking,0,
343,DEV-4D727B0D0B9B44A3A7507658F54F0644,Google Pixel 8,Android,Google Pixel 8,Android,13,5.5.2,Active,1,172.31.151.120,Ujjain,2026-06-25 13:53:00,2024-08-07,Mobile App,0,
646,DEV-925429F6FBC840DAAC4C5D461EB82FC3,OnePlus Nord CE 4,Android,OnePlus Nord CE 4,Android,13,5.5.2,Active,1,172.19.97.140,Orai,2026-06-25 04:00:00,2026-05-25,Branch,0,
433,DEV-0AB549D81D2147369D86355819B9629B,OnePlus 12,Android,OnePlus 12,Android,14,5.3.1,Active,1,192.168.140.89,Ranchi,2025-07-27 12:06:00,2024-01-15,Internet Banking,1,
753,DEV-1CB7F6C4391F482AA8BB94E628B71C16,Nothing Phone 2,Android,Nothing Phone 2,Android,12,5.1.0,Active,1,172.25.201.148,Mathura,2025-04-29 01:23:00,2021-11-28,Mobile App,0,
126,DEV-71C0DCF345F24C22A38B735DE9691535,Firefox,Web,Firefox,Windows 11,10,5.2.0,Active,1,10.186.40.125,Bharatpur,2024-09-06 08:36:00,2022-03-22,Mobile App,0,
119,DEV-3172172E561A4F7BA10AA0E7542B7E08,Samsung Galaxy S24,Android,Samsung Galaxy S24,Android,12,5.4.0,Active,1,10.35.203.200,Belgaum,2025-09-10 00:09:00,2021-12-05,Internet Banking,1,
862,DEV-98FD91B4EDD34C7E8FD750DB9799C8C3,OnePlus Nord CE 4,Android,OnePlus Nord CE 4,Android,15,5.4.0,Active,1,192.168.175.180,Amritsar,2022-11-22 19:16:00,2020-09-07,Mobile App,0,
1000,DEV-BE0E7228110F4BD4AE766B52CD716640,OnePlus Nord CE 4,Android,OnePlus Nord CE 4,Android,12,6.0.0,Active,0,192.168.115.214,Bhavnagar,2024-03-18 22:40:00,2022-12-03,Mobile App,0,
116,DEV-B41EB7918336434992BC55776C112BE1,Google Pixel 8,Android,Google Pixel 8,Android,12,5.1.0,Blocked,0,10.150.25.15,Tumkur,2026-05-17 14:45:00,2026-05-09,Mobile App,9,2026-05-17 16:26:00
322,DEV-AA5971E440D54768A57BDEA6CA0DDA77,iPhone 14,iPhone,iPhone 14,iOS,18,6.0.0,Active,1,192.168.129.205,Madhyamgram,2024-02-11 23:11:00,2021-01-10,Mobile App,0,
825,DEV-FDBDBB0DBEB14C1180612EF0538B0AD4,Samsung Galaxy M35,Android,Samsung Galaxy M35,Android,14,5.5.2,Active,1,192.168.170.144,Nangloi Jat,2023-11-01 07:36:00,2023-01-14,Mobile App,0,
163,DEV-E4CD5604E16142DC9F73D60C38F57CE7,OnePlus 12,Android,OnePlus 12,Android,15,5.4.0,Inactive,0,10.10.181.129,Dindigul,2026-05-11 10:53:00,2024-05-25,Mobile App,0,
969,DEV-D4D686E04F7E40C7A3410649D2B328E2,Google Pixel 8,Android,Google Pixel 8,Android,14,5.4.0,Inactive,1,172.18.106.100,Karawal Nagar,2025-09-26 22:34:00,2023-01-14,Internet Banking,0,
254,DEV-045972FA11E24BBC976D13080227F814,Microsoft Edge,Web,Microsoft Edge,Windows 10,14,5.1.0,Active,1,172.18.250.158,Bhubaneswar,2022-07-15 01:50:00,2021-10-11,Mobile App,0,
562,DEV-FD9D0B5D6C8E43169DCC4EA7202A9A04,OnePlus 12,Android,OnePlus 12,Android,14,6.0.0,Active,1,10.175.121.253,Srinagar,2025-11-10 03:43:00,2021-02-19,Internet Banking,0,
589,DEV-180C3F7697674C3B890CF4F8637A13C6,Google Pixel 8,Android,Google Pixel 8,Android,15,5.3.1,Active,1,172.28.115.210,Bijapur,2024-06-21 03:30:00,2021-01-10,Internet Banking,0,
666,DEV-281C122A80AF4110A4852E6915CA2F65,Nothing Phone 2,Android,Nothing Phone 2,Android,14,5.5.2,Active,1,10.8.13.138,Khammam,2022-11-03 21:43:00,2021-09-30,Internet Banking,0,
592,DEV-2A4E5D53F94B4472AA776D765159CCB6,Microsoft Edge,Web,Microsoft Edge,Ubuntu,13,5.4.0,Active,1,192.168.202.191,Tiruchirappalli,2024-11-26 22:53:00,2022-10-02,Mobile App,0,
881,DEV-F20201A59EAE4FE4911D32ADEE2B5F6D,Samsung Galaxy A55,Android,Samsung Galaxy A55,Android,15,5.5.2,Active,1,172.20.99.30,Thiruvananthapuram,2025-01-01 20:30:00,2020-05-21,Mobile App,0,
547,DEV-3EA6DAEF6F09471291EDFF531ABA7EE7,iPhone 13,iPhone,iPhone 13,iOS,16,5.4.0,Active,1,172.17.224.122,Gorakhpur,2025-12-21 11:15:00,2025-06-13,Mobile App,0,
460,DEV-F99A7E0B6C3346EFA88699FF8195AFC1,Google Pixel 8,Android,Google Pixel 8,Android,13,5.3.1,Active,1,10.88.14.188,Gangtok,2025-06-22 22:35:00,2025-06-15,Internet Banking,2,
196,DEV-F5729CD5341A424ABA8A1C868B2BA978,iPhone 15,iPhone,iPhone 15,iOS,18,5.5.2,Active,1,172.18.161.160,Parbhani,2024-10-19 17:59:00,2023-07-21,Mobile App,0,
125,DEV-842AC97C77644B419B00015B753921E8,Google Pixel 8a,Android,Google Pixel 8a,Android,15,5.3.1,Active,1,192.168.19.154,Bidhannagar,2026-01-19 07:48:00,2024-09-23,Mobile App,0,
956,DEV-8658C31DEEED47C2992EEDE36284321C,Microsoft Edge,Web,Microsoft Edge,macOS,13,5.2.0,Active,1,10.133.131.198,Tinsukia,2026-01-10 20:50:00,2025-07-24,Mobile App,0,
78,DEV-8E3F9BF6147A41ADBC54D979DBEE4E5F,Samsung Galaxy M35,Android,Samsung Galaxy M35,Android,15,5.5.2,Active,1,192.168.13.64,Shimoga,2024-07-28 14:22:00,2020-08-03,Mobile App,0,
318,DEV-7B4C13373A494025AA9143437B89A4B9,iPhone 15 Pro,iPhone,iPhone 15 Pro,iOS,18,5.4.0,Active,1,10.22.0.254,Bhagalpur,2025-10-16 05:23:00,2025-03-22,Mobile App,0,
626,DEV-FDF7B45D0F6849BA83E054F6903CDF1D,Samsung Galaxy A55,Android,Samsung Galaxy A55,Android,15,5.3.1,Active,1,10.0.108.62,Hindupur,2025-05-09 22:26:00,2022-08-08,Mobile App,0,
696,DEV-5FD11F4E5A2340F7AF72C361FC1B1BAC,iPhone 16,iPhone,iPhone 16,iOS,18,6.0.0,Active,1,172.16.31.166,Jamnagar,2025-02-24 01:07:00,2021-10-11,Mobile App,0,
269,DEV-9918738733F54ADBBAA508ABDAE88C0D,Redmi Note 13,Android,Redmi Note 13,Android,15,5.4.0,Active,1,10.71.4.142,Bijapur,2026-05-07 19:06:00,2020-04-17,Mobile App,1,
651,DEV-34D1135FCC2B4B81A1740C4EB04CE72E,Firefox,Web,Firefox,Windows 11,14,5.2.0,Active,1,10.178.150.117,Amravati,2026-08-06 20:43:00,2026-07-11,Mobile App,0,
4,DEV-CB117C5A9D4543319648539846D80CA8,Samsung Galaxy S24,Android,Samsung Galaxy S24,Android,13,5.2.0,Active,1,10.148.139.199,Siwan,2026-07-21 20:54:00,2026-04-11,Mobile App,0,
48,DEV-AF0AFF1F1CFF4EBBA6B57E76C492CE15,Samsung Galaxy A55,Android,Samsung Galaxy A55,Android,14,6.0.0,Inactive,1,192.168.148.44,Mumbai,2024-12-30 06:40:00,2024-12-10,Internet Banking,3,
385,DEV-1586E7B49079403EBAD535DF1C27F34C,Samsung Galaxy S24,Android,Samsung Galaxy S24,Android,15,5.4.0,Active,1,172.21.244.143,Maheshtala,2026-05-23 18:25:00,2025-12-08,Mobile App,0,
972,DEV-36D85FB7B82643D0B810CF2FD93CA0D6,Samsung Galaxy A55,Android,Samsung Galaxy A55,Android,14,5.2.0,Active,1,192.168.63.68,Vasai-Virar,2026-03-20 10:13:00,2025-11-14,Mobile App,1,
369,DEV-1FB6B2CAC0D24D7EB6E135EE59A3578A,Safari,Web,Safari,Windows 11,13,5.3.1,Active,1,192.168.12.186,Bongaigaon,2026-04-08 16:22:00,2022-07-17,Internet Banking,0,
681,DEV-EF4CE798D5FF4A5AA66D8AA0AABFEAC6,Safari,Web,Safari,Windows 11,10,5.2.0,Active,1,172.21.54.105,Ambala,2024-04-13 04:26:00,2021-11-22,Mobile App,0,
708,DEV-5AD35723E25142FAAB0E20F7A2C31D04,Vivo V30,Android,Vivo V30,Android,13,5.5.2,Active,0,10.209.34.116,Jalna,2025-08-09 08:22:00,2024-07-16,Mobile App,0,
311,DEV-1BBD4234FFCF4D8A889E98F1B34AE20A,iPhone 14,iPhone,iPhone 14,iOS,18,5.5.2,Active,1,192.168.198.110,Noida,2026-01-25 21:40:00,2025-12-10,Internet Banking,0,
92,DEV-3AF0CB0D0691405ABB420577439F1D4B,Vivo V30,Android,Vivo V30,Android,15,5.5.2,Active,1,192.168.112.90,Tezpur,2023-03-31 17:31:00,2023-01-20,Branch,0,
363,DEV-DB3BCE17E0744E159C984DDA7B19262D,Vivo V30,Android,Vivo V30,Android,15,6.0.0,Active,1,192.168.137.34,Amroha,2024-05-09 06:56:00,2020-04-02,Mobile App,0,
529,DEV-2CA89A5509C04ADB8F54457ABB8FD6F3,Samsung Galaxy A55,Android,Samsung Galaxy A55,Android,13,5.1.0,Active,1,10.196.82.27,Raurkela Industrial Township,2026-05-27 03:04:00,2025-08-19,Mobile App,0,
50,DEV-1B57C416C10940AD9983700CE4E77D63,Nothing Phone 2,Android,Nothing Phone 2,Android,12,5.5.2,Active,1,192.168.42.207,Bhiwani,2023-08-15 20:20:00,2023-01-26,Mobile App,0,
545,DEV-42E22CE7C43D4217A56EBE69E0200597,Samsung Galaxy M35,Android,Samsung Galaxy M35,Android,13,5.1.0,Active,1,192.168.132.7,Siwan,2025-04-11 03:09:00,2022-08-07,Mobile App,0,
429,DEV-E348CDC88B6A412985EAF4FF7BAD61F9,Samsung Galaxy A55,Android,Samsung Galaxy A55,Android,15,5.5.2,Active,1,172.17.234.80,Satara,2026-03-02 02:02:00,2022-12-12,Mobile App,0,
145,DEV-F74A3C71A0B9496D8DA91E642A2E2D68,Firefox,Web,Firefox,macOS,10,5.4.0,Active,1,192.168.96.212,Udaipur,2023-10-16 21:13:00,2023-10-05,Internet Banking,0,
481,DEV-3C8DFD3AA6F3449A81DDBE6416FA37A0,Nothing Phone 2,Android,Nothing Phone 2,Android,15,5.2.0,Active,1,192.168.130.173,Thrissur,2025-12-25 05:28:00,2024-11-30,Mobile App,0,
358,DEV-2CDFCE0FB6C74FC8B27827FA35F64D23,Google Pixel 8a,Android,Google Pixel 8a,Android,13,5.3.1,Active,1,10.208.19.55,Cuttack,2026-04-22 07:44:00,2025-08-14,Mobile App,0,
136,DEV-860186D6996F4992B11AF3759B18B7A4,OnePlus Nord CE 4,Android,OnePlus Nord CE 4,Android,12,5.5.2,Inactive,1,192.168.203.151,Bidhannagar,2024-02-14 14:15:00,2023-12-13,Mobile App,0,
334,DEV-55EDECA4478A4600A87B626048B39EE9,iPhone 15,iPhone,iPhone 15,iOS,16,5.1.0,Active,1,10.34.78.182,Munger,2025-10-12 12:36:00,2025-04-16,Mobile App,0,
572,DEV-285887D7C952481EB59A1B7AE4B9D20E,Google Pixel 8,Android,Google Pixel 8,Android,15,5.4.0,Active,1,10.213.65.35,Maheshtala,2024-12-21 17:48:00,2020-01-19,Internet Banking,0,
76,DEV-811A5885E11547FBA8EE6FF776F973AF,Samsung Galaxy S24,Android,Samsung Galaxy S24,Android,12,5.1.0,Active,1,10.191.143.220,Agartala,2026-05-31 23:58:00,2026-03-28,Mobile App,0,
731,DEV-111948F113EA44BEAF14A9593479D031,iPhone 12,iPhone,iPhone 12,iOS,16,5.1.0,Active,1,172.30.41.228,Nagpur,2026-06-14 08:12:00,2026-02-10,Mobile App,0,
224,DEV-DA69BF17CE6C431D84E5A356C35ECB1D,Google Pixel 8a,Android,Google Pixel 8a,Android,13,5.4.0,Active,1,192.168.17.199,Delhi,2023-06-07 02:04:00,2022-10-16,Branch,0,
227,DEV-AF1C20924E814746943D071F72619805,iPhone 13,iPhone,iPhone 13,iOS,16,5.4.0,Blocked,0,192.168.66.134,Satara,2026-03-16 21:54:00,2026-02-24,Internet Banking,7,2026-03-16 22:21:00
758,DEV-C12A8FAB1E384A0394DCE53B81F09CE3,OnePlus 12,Android,OnePlus 12,Android,14,5.4.0,Active,1,10.157.112.238,Patna,2025-05-22 05:41:00,2022-04-17,Mobile App,0,
475,DEV-3790FB895D5C455F85D00DC34E22A682,iPhone 16 Pro,iPhone,iPhone 16 Pro,iOS,18,5.1.0,Active,1,192.168.201.145,Kavali,2024-02-06 14:25:00,2020-06-22,Mobile App,0,
789,DEV-1B4D022A94D245728DAF952E8665D8CA,Samsung Galaxy A55,Android,Samsung Galaxy A55,Android,12,5.2.0,Active,1,172.23.34.131,Tinsukia,2023-08-06 22:55:00,2022-07-06,Mobile App,0,
847,DEV-A31EC8B9C3294F1BACE1234AF76441A8,Samsung Galaxy A55,Android,Samsung Galaxy A55,Android,12,5.2.0,Blocked,0,192.168.136.149,Hosur,2026-06-26 17:26:00,2025-04-05,Mobile App,8,2026-06-26 17:58:00
86,DEV-6E7DB74ABDFA479486963328779D889D,iPhone 16,iPhone,iPhone 16,iOS,18,5.2.0,Active,1,192.168.73.202,Mira-Bhayandar,2025-08-02 10:00:00,2023-08-16,Mobile App,1,
987,DEV-EA6E17DB20234416909D4387588F6D16,Firefox,Web,Firefox,macOS,10,5.1.0,Blocked,0,10.33.78.45,Jabalpur,2023-09-04 03:25:00,2021-07-16,Internet Banking,10,2023-09-04 03:59:00
820,DEV-FA6B4B99625847C08CE79D574ED7D74A,Nothing Phone 2,Android,Nothing Phone 2,Android,12,5.3.1,Active,1,192.168.234.251,Jhansi,2024-06-07 01:04:00,2020-05-03,Mobile App,0,
633,DEV-ED209FFA950844F38B74B63C0AD626CE,Chrome Browser,Web,Chrome Browser,macOS,12,6.0.0,Active,1,10.17.159.9,Gurgaon,2025-08-08 10:22:00,2024-10-15,Mobile App,0,
378,DEV-A3C0745A4FDB495C921EB36EC078816A,Firefox,Web,Firefox,Windows 10,11,6.0.0,Active,1,172.21.111.124,Jamshedpur,2025-06-07 16:23:00,2024-11-10,Mobile App,0,
823,DEV-72D9C04E7AE949E0960A0571007E8CC7,Chrome Browser,Web,Chrome Browser,Windows 10,14,5.5.2,Active,1,192.168.212.85,Miryalaguda,2026-05-27 12:36:00,2025-11-08,Mobile App,0,
411,DEV-38C57A82D7C549889350AA05DD79D231,Google Pixel 8,Android,Google Pixel 8,Android,13,5.4.0,Active,0,192.168.90.76,Bathinda,2024-01-05 20:04:00,2021-01-28,Mobile App,0,
551,DEV-D701696B9BF04C5CA136B221E7D79C40,Redmi Note 13,Android,Redmi Note 13,Android,15,5.5.2,Active,1,192.168.210.50,Imphal,2023-05-25 00:36:00,2021-01-21,Mobile App,0,
892,DEV-8CBE0B0B0C104C39B890DE4C2A75CF22,Vivo V30,Android,Vivo V30,Android,13,5.1.0,Inactive,1,10.183.139.249,Nagercoil,2025-04-18 05:13:00,2025-04-10,Mobile App,0,
413,DEV-A877B2E8A5724335BADF423F2119DD70,Safari,Web,Safari,Ubuntu,11,5.3.1,Active,1,172.22.215.174,Agra,2026-02-24 05:40:00,2025-12-27,Mobile App,0,
298,DEV-2E96A973CFD0466EADB025267152D01E,Samsung Galaxy S24,Android,Samsung Galaxy S24,Android,15,5.2.0,Active,1,172.17.248.106,Sri Ganganagar,2026-06-17 19:23:00,2024-07-01,Mobile App,0,
931,DEV-5CE9EE78A92140509525E44619C48B33,iPhone 15 Pro,iPhone,iPhone 15 Pro,iOS,18,5.3.1,Active,1,172.20.14.208,Bhimavaram,2025-09-03 22:48:00,2025-01-17,Mobile App,0,
951,DEV-776D5B602C9F4F04937007F37CCCAE9E,iPhone 16,iPhone,iPhone 16,iOS,18,5.4.0,Active,1,10.85.255.104,Patiala,2024-09-16 04:08:00,2020-03-06,Branch,0,
708,DEV-E9BDD76414714354BCFA35E076CCB2B1,OnePlus Nord CE 4,Android,OnePlus Nord CE 4,Android,12,5.1.0,Active,1,192.168.171.59,Chandigarh,2026-02-05 14:37:00,2026-01-17,Mobile App,0,
465,DEV-B91C8E2874804AF5B6D3E5465F25A7C2,Vivo V30,Android,Vivo V30,Android,14,5.3.1,Active,1,192.168.57.52,Gopalpur,2026-08-13 23:31:00,2026-07-21,Mobile App,0,
191,DEV-CBCAEB2DC9274D72B0A0E38CEC815C64,Redmi Note 13,Android,Redmi Note 13,Android,15,6.0.0,Active,1,192.168.36.64,Bhavnagar,2026-06-25 13:17:00,2022-10-26,Internet Banking,0,
903,DEV-E918DA0705864F7AA05543C3D730ED8D,OnePlus Nord CE 4,Android,OnePlus Nord CE 4,Android,12,5.2.0,Inactive,1,172.31.91.139,Dhanbad,2026-06-17 09:16:00,2026-05-23,Branch,0,
500,DEV-72505C5596D9446E943C882535F82CB9,Microsoft Edge,Web,Microsoft Edge,Windows 10,14,5.1.0,Active,1,172.18.221.42,Bhagalpur,2023-10-04 08:52:00,2023-06-15,Mobile App,0,
999,DEV-9AFB925756EE4F9293D55E200CC05E25,Redmi Note 13,Android,Redmi Note 13,Android,15,6.0.0,Active,1,172.27.144.211,Bidhannagar,2022-09-28 02:47:00,2020-04-30,Branch,0,
913,DEV-9D6721E32A2842C48D54D27A3BA8D5D6,OnePlus Nord CE 4,Android,OnePlus Nord CE 4,Android,13,5.4.0,Active,1,172.23.206.226,Ambarnath,2023-07-15 22:56:00,2023-02-18,Mobile App,0,
723,DEV-2959E9F8AD7C44C2932F31DE9CE4693F,Firefox,Web,Firefox,macOS,12,6.0.0,Active,1,10.218.131.116,Ballia,2025-05-01 02:09:00,2024-04-08,Internet Banking,0,
781,DEV-4B9C459CDE3F4A48A41525FF4B948E24,Vivo V30,Android,Vivo V30,Android,15,6.0.0,Active,1,192.168.143.103,Karaikudi,2025-10-12 20:32:00,2024-06-26,Internet Banking,0,
724,DEV-BF0BE967016C4B33AEFB5FFC8DBDE47B,Google Pixel 8a,Android,Google Pixel 8a,Android,12,5.3.1,Active,1,192.168.24.196,Patna,2025-06-18 10:52:00,2022-04-02,Branch,0,
975,DEV-3AC5FFF50F4D427DA5F9B664DD2FF4E8,iPhone 14,iPhone,iPhone 14,iOS,17,5.3.1,Active,1,192.168.39.248,Raiganj,2026-02-27 06:10:00,2025-12-19,Mobile App,0,
142,DEV-CB35822B17F04AAFA84A01B8832ECE1C,Nothing Phone 2,Android,Nothing Phone 2,Android,14,5.5.2,Active,1,172.20.240.132,Mangalore,2021-06-08 16:24:00,2021-01-18,Mobile App,0,
748,DEV-EDFF208F5AA4473EAABCA120FC74CCE6,iPhone 12,iPhone,iPhone 12,iOS,17,5.1.0,Active,1,192.168.92.242,Nanded,2023-07-25 11:06:00,2022-04-25,Internet Banking,0,
647,DEV-F64BBF785C074CE093B6F044C1DB0403,iPhone 14,iPhone,iPhone 14,iOS,17,5.1.0,Inactive,0,172.28.40.58,Kharagpur,2024-10-29 17:20:00,2024-06-04,Mobile App,0,
337,DEV-B80957519EB84E4BBB7DF4FA006A6850,iPhone 15 Pro,iPhone,iPhone 15 Pro,iOS,16,5.5.2,Active,1,172.19.229.23,Rajpur Sonarpur,2020-11-04 00:49:00,2020-03-02,Branch,0,
905,DEV-0D9D0A4BF50F4FDBA0A120F05982F158,iPhone 15 Pro,iPhone,iPhone 15 Pro,iOS,17,5.1.0,Active,0,10.46.201.12,Giridih,2024-09-12 01:22:00,2023-07-01,Internet Banking,2,
226,DEV-3B73898637D14C259E574E71C0E876F5,Redmi Note 13,Android,Redmi Note 13,Android,14,5.2.0,Active,1,192.168.208.108,Nagaon,2022-08-09 12:10:00,2021-12-06,Mobile App,0,
210,DEV-6D0516D5F88D41EDB6ECADEF9957285E,Microsoft Edge,Web,Microsoft Edge,Ubuntu,11,6.0.0,Active,1,172.18.171.250,Aligarh,2024-04-08 23:24:00,2020-06-24,Internet Banking,0,
737,DEV-975A2F975A6C48228F3CE677EA9B9FD2,iPhone 12,iPhone,iPhone 12,iOS,16,5.5.2,Active,1,192.168.125.186,Siwan,2022-02-19 09:36:00,2021-05-24,Branch,0,
306,DEV-DE360BA13C5C4BADB5C34DE8DEAC518A,iPhone 15 Pro,iPhone,iPhone 15 Pro,iOS,18,5.2.0,Active,0,172.21.82.24,Ahmedabad,2025-10-18 07:48:00,2023-11-09,Internet Banking,0,
943,DEV-CACA920680614698A83038AC5F900A48,iPhone 13,iPhone,iPhone 13,iOS,17,5.5.2,Active,1,172.21.186.17,Muzaffarpur,2024-10-05 09:04:00,2021-10-12,Internet Banking,0,
394,DEV-F3C41D35163742F487646734B0866D53,Chrome Browser,Web,Chrome Browser,Ubuntu,10,5.3.1,Active,1,172.27.28.137,Vadodara,2022-08-29 14:33:00,2020-09-28,Mobile App,0,
827,DEV-EAA37B5F320347AFB217BBE38723DC33,OnePlus 12,Android,OnePlus 12,Android,12,5.2.0,Active,1,192.168.76.148,Jehanabad,2024-07-11 10:58:00,2023-12-05,Mobile App,0,
160,DEV-73D7ED432BA948C991C128E7B85FCAF8,iPhone 15 Pro,iPhone,iPhone 15 Pro,iOS,17,5.4.0,Active,1,10.163.118.13,Bhiwandi,2026-07-13 07:31:00,2025-01-15,Mobile App,1,
974,DEV-BA8EC4644B5845E583F2CB51FC742E78,Safari,Web,Safari,Windows 10,12,5.1.0,Active,1,10.167.223.184,Bhopal,2025-01-12 00:21:00,2023-09-28,Mobile App,0,
646,DEV-76C6260FBBB64F6E8C2F1AE9EC4A820C,iPhone 12,iPhone,iPhone 12,iOS,17,6.0.0,Active,1,10.28.137.70,Bokaro,2026-08-09 20:20:00,2026-08-05,Mobile App,1,
990,DEV-27EFAD4E54B9429EB2850EF3231A7A2F,Nothing Phone 2,Android,Nothing Phone 2,Android,14,5.4.0,Active,1,172.26.31.78,Nizamabad,2026-03-31 02:20:00,2026-03-23,Mobile App,0,
193,DEV-006B54257B644980B5866CB41E0A6E6F,Vivo V30,Android,Vivo V30,Android,13,5.2.0,Inactive,1,172.27.125.227,Warangal,2025-03-12 21:13:00,2025-03-06,Internet Banking,0,
774,DEV-1DCDF91311A74E79A89961196FCB5C17,Google Pixel 8a,Android,Google Pixel 8a,Android,14,5.3.1,Active,1,192.168.229.16,Salem,2026-06-14 15:32:00,2025-02-20,Internet Banking,0,
770,DEV-A85500AAA49F439296B13527C1C6A69D,OnePlus Nord CE 4,Android,OnePlus Nord CE 4,Android,15,6.0.0,Active,0,172.28.89.211,Sambhal,2026-08-06 04:42:00,2026-06-28,Mobile App,0,
671,DEV-5D94923C02F04FBF98E4633491772B2F,iPhone 16 Pro,iPhone,iPhone 16 Pro,iOS,17,5.2.0,Active,1,10.95.52.158,Bhilai,2026-07-08 20:42:00,2026-07-03,Mobile App,0,
161,DEV-8D009D7BECD142A287DCB5BFFDF0812F,Google Pixel 8a,Android,Google Pixel 8a,Android,13,5.2.0,Active,0,172.22.95.241,Jorhat,2026-08-01 20:51:00,2026-02-25,Branch,0,
894,DEV-DB941A1606DA4647ABEBB90B52A08EEE,Safari,Web,Safari,macOS,10,5.2.0,Active,1,10.24.93.177,Buxar,2023-04-19 13:18:00,2021-07-17,Mobile App,1,
439,DEV-B85B6DD82128489BA51323885D3501DB,iPhone 16,iPhone,iPhone 16,iOS,17,5.4.0,Active,1,172.29.185.44,Pudukkottai,2024-12-18 07:55:00,2023-03-05,Mobile App,0,
624,DEV-E30F9B617DD94F5283DAC33890B3ACF8,iPhone 15,iPhone,iPhone 15,iOS,16,6.0.0,Active,1,10.15.169.124,Sangli-Miraj & Kupwad,2026-01-31 04:34:00,2024-11-01,Branch,1,
843,DEV-4CAA580E21154F3A849C720C6969FC0E,OnePlus 12,Android,OnePlus 12,Android,14,5.1.0,Active,1,192.168.88.180,Bhiwani,2026-03-06 06:01:00,2025-12-15,Mobile App,0,
580,DEV-927C21A8BCBD408392265A8A0AF3D81A,Safari,Web,Safari,Ubuntu,14,6.0.0,Active,1,172.24.76.67,Gorakhpur,2021-10-08 13:18:00,2021-08-05,Mobile App,0,
636,DEV-A33736C8D0714552B4F905029FEDF7DA,iPhone 12,iPhone,iPhone 12,iOS,17,6.0.0,Active,1,172.20.67.179,Nadiad,2026-08-14 11:47:00,2026-07-17,Mobile App,0,
367,DEV-BDEE9028D13A404BA23BB7D46CB78C1F,Samsung Galaxy S24,Android,Samsung Galaxy S24,Android,14,5.1.0,Active,1,172.24.238.169,Srikakulam,2021-03-02 23:00:00,2021-02-02,Mobile App,0,
665,DEV-6C7A5359BFB7412CB3D763F1310E2AFA,Redmi Note 13,Android,Redmi Note 13,Android,12,5.1.0,Active,1,192.168.25.127,Bidhannagar,2021-02-27 21:00:00,2020-05-16,Mobile App,0,
