account_id,reference_number,amount,transaction_type,transaction_time,transaction_status,payment_mode,transaction_location,receiver_account_id,merchant_id,device_id,ip_address,is_fraud,remarks,risk_score
99,TXN20260816E5ADED8C3439,20397.48,Debit,2025-04-17 02:23:16,Success,UPI,Pune,,261.0,,,0,Transaction completed successfully,1
1383,TXN202608166FBAF0E80E95,73058.28,Deposit,2024-05-13 09:17:44,Success,UPI,Kanpur,,,,,0,Transaction completed successfully,9
1450,TXN202608164CF15437E1B1,214908.84,Debit,2025-07-22 10:03:30,Success,Cash,Hyderabad,,,,,0,Transaction completed successfully,34
755,TXN202608163D52E1A3A866,142041.19,Transfer,2024-02-05 11:21:11,Success,UPI,Noida,,,602.0,211.29.138.155,0,Regular customer activity,17
1347,TXN2026081675F6505A40E1,49418.64,Deposit,2025-12-26 19:29:05,Success,UPI,Kanpur,,,1955.0,3.223.114.12,0,,27
1338,TXN20260816C43550DED577,244686.86,Transfer,2026-07-01 15:53:23,Success,Card,Delhi,464.0,,1644.0,20.195.72.27,1,Potential fraud detected,73
953,TXN20260816D02F7146DCFD,5936.22,Debit,2024-03-15 02:37:47,Success,Cheque,Pune,,257.0,,,0,Regular customer activity,45
933,TXN20260816CBD9E815D2F7,198384.41,Withdrawal,2024-04-08 00:51:53,Success,Card,Hyderabad,,,920.0,151.145.124.10,0,,30
820,TXN2026081686FE03272027,136094.17,Transfer,2026-02-03 18:08:01,Success,IMPS,Kanpur,,,1797.0,7.36.42.137,0,,31
745,TXN202608165FE82CCDB985,228572.24,Debit,2026-04-29 06:44:14,Success,Card,Prayagraj,,97.0,1585.0,75.124.252.128,0,,36
1196,TXN2026081688273769398D,239260.71,Refund,2025-09-10 10:41:20,Success,UPI,Pune,,176.0,897.0,151.155.0.54,1,Transaction flagged for review,85
1122,TXN202608162100A5794FF9,239778.94,Withdrawal,2025-05-07 12:16:58,Success,IMPS,Jaipur,,,1601.0,62.214.102.245,0,,16
898,TXN20260816532BA30E4B95,236746.86,Refund,2024-12-07 08:19:05,Success,NEFT,Jaipur,,,,,0,Transaction completed successfully,6
1473,TXN20260816D7E23FC53616,64725.39,Withdrawal,2025-11-13 14:21:48,Failed,IMPS,Ahmedabad,,,42.0,75.117.207.98,0,Transaction completed successfully,20
491,TXN2026081687AB24090174,239648.45,Credit,2026-07-14 03:47:16,Success,UPI,Pune,,260.0,1667.0,140.237.255.228,0,,59
707,TXN202608169CCA03B01584,167605.13,Withdrawal,2025-06-15 03:39:12,Success,UPI,Varanasi,,,1313.0,200.208.41.34,1,Transaction flagged for review,96
851,TXN20260816E66D81DF4140,44903.46,Debit,2025-04-09 05:45:21,Success,UPI,Bangalore,,278.0,,,0,,15
20,TXN20260816F106F9A63255,155746.45,Transfer,2025-05-15 12:39:43,Success,Card,Chennai,,,1981.0,30.248.207.92,0,Regular customer activity,69
1020,TXN20260816EECC8E204B2B,195995.42,Withdrawal,2026-05-17 04:32:54,Success,RTGS,Lucknow,,,,,0,,61
933,TXN202608168361E1B85832,116624.15,Debit,2025-01-11 15:16:14,Failed,Cash,Hyderabad,,197.0,,,0,,38
895,TXN20260816D4A95A287E86,144695.95,Withdrawal,2025-06-23 18:56:58,Success,Card,Noida,,,1833.0,157.47.184.26,1,Unusual transaction pattern,81
1400,TXN20260816BB8EE978A318,110264.06,Debit,2025-01-19 03:20:44,Success,UPI,Kanpur,,97.0,1706.0,138.174.59.143,0,,50
122,TXN2026081602B450B6FAEE,51450.39,Deposit,2025-03-15 06:16:57,Success,NEFT,Pune,,,,,0,Normal transaction,10
772,TXN20260816FF6EC6B6CC41,201784.57,Credit,2024-10-31 21:31:58,Success,IMPS,Prayagraj,,,1789.0,95.179.141.182,0,Transaction completed successfully,14
275,TXN2026081663FD4B467BCA,216844.07,Withdrawal,2025-09-09 14:46:15,Success,UPI,Prayagraj,,,220.0,42.86.239.122,1,Unusual transaction pattern,77
1127,TXN202608168924B80F2BB7,178577.08,Debit,2025-01-19 20:01:50,Success,Net Banking,Chennai,,,965.0,137.223.87.255,0,Normal transaction,61
172,TXN20260816EF9A3CC6987A,127700.39,Debit,2026-08-10 00:41:26,Pending,Card,Kanpur,,,438.0,80.14.101.154,0,Regular customer activity,32
607,TXN20260816FF7E36DF407A,7533.14,Withdrawal,2025-12-04 07:33:41,Success,NEFT,Kolkata,,,,,0,Regular customer activity,14
923,TXN202608160DCBA0EEB659,43214.91,Deposit,2024-07-14 20:42:29,Success,Card,Chennai,,,,,0,,68
1422,TXN20260816E7F8A4020386,132471.35,Credit,2026-03-27 16:22:29,Success,UPI,Jaipur,,142.0,1470.0,19.173.40.98,0,,7
1255,TXN202608160AD2B8BB94A8,211126.81,Refund,2024-02-05 14:55:42,Success,Cash,Hyderabad,,37.0,,,0,Normal transaction,1
760,TXN2026081644B817124C55,153004.72,Debit,2026-03-26 03:08:32,Success,Card,Ahmedabad,,143.0,1921.0,134.192.190.0,0,,35
1408,TXN20260816217F35DD44DC,206160.18,Deposit,2026-07-29 23:39:36,Success,IMPS,Kanpur,,,1713.0,124.91.217.191,0,Regular customer activity,52
715,TXN20260816C7B1AB14BB79,219567.6,Refund,2024-01-01 07:59:39,Success,NEFT,Delhi,,272.0,,,0,Transaction completed successfully,19
1051,TXN202608162C1DCC9FBE44,41085.14,Withdrawal,2026-06-30 06:34:12,Success,NEFT,Kanpur,,,,,1,Unusual device activity,82
980,TXN20260816BDC8ED1C4979,141080.0,Debit,2025-01-22 22:03:08,Success,UPI,Chennai,,169.0,1061.0,159.150.148.57,0,,39
384,TXN202608163D559D4118D7,163276.45,Credit,2026-03-07 00:19:22,Success,NEFT,Jaipur,,87.0,,,0,,7
249,TXN20260816189D7CD500D4,153153.52,Transfer,2025-11-20 23:11:46,Success,UPI,Gurgaon,967.0,,1924.0,32.94.121.38,0,Transaction completed successfully,11
1184,TXN20260816963509B6F790,216072.1,Withdrawal,2026-07-09 03:57:21,Success,IMPS,Kolkata,,,1217.0,129.72.121.240,1,Multiple failed attempts,90
1473,TXN20260816C33A076C46A0,135694.07,Withdrawal,2024-12-04 23:06:32,Success,Net Banking,Ahmedabad,,,151.0,96.80.75.120,0,Regular customer activity,57
420,TXN20260816C691FAFBAFCA,218908.63,Transfer,2024-06-01 11:03:51,Success,UPI,Gurgaon,788.0,,1372.0,187.117.143.84,0,Regular customer activity,59
491,TXN202608165DBFADA1E4C2,239594.32,Transfer,2026-02-10 17:04:11,Success,UPI,Kanpur,,,,,0,,62
1222,TXN20260816D48B5A4AFE4A,63619.7,Deposit,2026-05-18 09:36:03,Success,IMPS,Gurgaon,,,1544.0,130.21.61.45,0,,10
1433,TXN2026081625705DF1DF9F,174633.14,Debit,2024-07-14 17:38:54,Success,IMPS,Varanasi,,116.0,1458.0,125.28.51.118,0,,4
662,TXN20260816B803F35E59ED,58858.04,Transfer,2024-11-21 10:04:23,Success,Card,Chennai,610.0,,1047.0,140.176.248.159,0,Normal transaction,24
1305,TXN2026081642E18588879C,106429.27,Debit,2025-06-10 19:39:26,Success,UPI,Prayagraj,,111.0,367.0,180.92.85.138,0,Transaction completed successfully,21
1476,TXN202608169B255AAB3052,164309.57,Debit,2025-08-22 07:13:40,Success,IMPS,Ahmedabad,,224.0,,,0,,58
33,TXN202608167ACD328739EA,243481.58,Debit,2024-05-19 12:09:26,Success,RTGS,Pune,,100.0,,,0,,36
298,TXN20260816F810AB540E66,193492.32,Debit,2024-10-05 01:21:48,Failed,Card,Chennai,,,1818.0,196.111.92.87,0,Regular customer activity,66
566,TXN20260816371D07E9B650,49462.76,Transfer,2026-04-07 04:46:44,Success,NEFT,Jaipur,,,,,0,Transaction completed successfully,60
53,TXN20260816CEEB1BD1E63A,164453.8,Withdrawal,2025-09-13 01:25:57,Success,UPI,Ahmedabad,,,1917.0,181.97.55.86,1,Potential fraud detected,78
1185,TXN20260816378A2158547E,194721.15,Refund,2025-01-26 08:53:25,Success,UPI,Pune,,58.0,857.0,169.242.25.164,0,,9
469,TXN20260816B6EFB3F2DC02,173105.69,Transfer,2025-04-14 17:49:49,Success,UPI,Ahmedabad,951.0,,1587.0,35.81.102.220,0,,22
828,TXN202608167CE1B6F859F3,65694.94,Credit,2026-08-03 05:51:14,Success,UPI,Gurgaon,,206.0,745.0,108.250.224.49,0,Regular customer activity,10
1324,TXN20260816DFF409BBAFF2,117607.98,Debit,2024-08-15 15:26:45,Success,Card,Delhi,,225.0,1578.0,205.149.169.66,0,,26
132,TXN2026081662CF2E5C4C5E,243329.63,Withdrawal,2024-05-01 22:04:17,Success,IMPS,Kolkata,,,1428.0,212.157.25.254,0,Normal transaction,33
217,TXN20260816634CDCC624BA,189293.14,Debit,2024-05-23 04:58:32,Success,Card,Lucknow,,75.0,916.0,137.13.107.163,0,,36
965,TXN202608166705806CD7BE,227360.14,Debit,2025-12-28 20:26:33,Success,UPI,Noida,,192.0,1495.0,220.214.142.72,0,Normal transaction,26
863,TXN202608165AC85B9F111D,48326.73,Deposit,2026-01-29 00:30:29,Success,UPI,Ahmedabad,,,536.0,125.74.57.186,0,Normal transaction,40
1293,TXN202608167DC591B59B53,238908.16,Credit,2026-03-31 13:57:13,Success,UPI,Gurgaon,,203.0,,,0,Regular customer activity,42
303,TXN202608166E395D3D7C31,77229.54,Credit,2024-12-07 08:11:32,Success,IMPS,Pune,,118.0,1476.0,222.3.157.39,0,,26
1238,TXN20260816B3957C1B5C94,61601.29,Deposit,2024-11-04 01:15:52,Success,Net Banking,Mumbai,,,,,0,Normal transaction,49
121,TXN2026081671E8F6918910,207334.93,Refund,2024-07-28 07:41:35,Success,RTGS,Kanpur,,268.0,,,0,Regular customer activity,41
1323,TXN20260816EAAE54082106,212093.84,Transfer,2024-08-02 05:09:49,Success,UPI,Kolkata,,,540.0,110.31.147.157,0,Normal transaction,33
500,TXN20260816BB1368E0950B,226245.41,Credit,2024-06-20 13:05:10,Success,IMPS,Ahmedabad,,,400.0,120.107.47.14,0,,26
877,TXN20260816A9419D982A71,182172.49,Transfer,2024-11-25 06:20:09,Success,RTGS,Jaipur,627.0,,,,0,Regular customer activity,38
1104,TXN2026081640B287E89788,91235.2,Debit,2024-02-09 05:58:58,Success,UPI,Gurgaon,,258.0,710.0,85.87.81.35,0,,7
847,TXN2026081616EEA877BA1D,7657.12,Debit,2026-02-23 23:17:51,Reversed,UPI,Noida,,181.0,1250.0,106.235.218.95,0,Normal transaction,18
1173,TXN202608162894E81586BF,82963.91,Credit,2026-06-19 17:35:56,Success,UPI,Mumbai,,141.0,18.0,202.60.28.162,0,,69
1466,TXN20260816BEE9692B6C21,103772.51,Debit,2024-07-18 23:27:07,Success,Cash,Hyderabad,,91.0,,,0,,1
894,TXN20260816978703279651,103937.78,Credit,2025-08-06 16:17:31,Success,UPI,Varanasi,,,1557.0,181.165.236.175,0,,35
872,TXN202608164CA66002C9A5,237052.23,Withdrawal,2025-07-12 02:11:16,Success,UPI,Hyderabad,,,1295.0,76.65.104.223,0,Regular customer activity,16
1300,TXN202608167D3938F39B40,139105.04,Debit,2025-12-07 16:06:31,Reversed,UPI,Kolkata,,159.0,,,0,,35
360,TXN20260816A8C98B505A83,143237.52,Credit,2026-06-12 01:59:45,Success,UPI,Mumbai,,95.0,,,0,,54
820,TXN20260816ADFED8F9D899,67400.46,Debit,2024-07-27 13:52:53,Pending,UPI,Prayagraj,,296.0,1099.0,24.206.55.102,0,,61
1241,TXN202608163E2D124E65CE,87879.43,Credit,2024-06-08 22:02:55,Success,Card,Ahmedabad,,,540.0,26.97.161.76,0,,20
810,TXN20260816443B81A16263,11375.33,Credit,2026-06-18 15:13:13,Failed,NEFT,Jaipur,,12.0,,,0,,59
944,TXN2026081621FD90DB66E9,65140.13,Credit,2026-02-01 02:46:05,Success,UPI,Chennai,,165.0,1778.0,16.11.59.240,0,Transaction completed successfully,39
1338,TXN2026081617DFB7D19170,238417.76,Transfer,2025-12-07 02:49:00,Success,RTGS,Pune,1352.0,,,,0,Transaction completed successfully,59
485,TXN20260816DA6A1CF5C8FF,59665.08,Debit,2025-04-05 21:25:48,Success,Card,Ahmedabad,,55.0,915.0,20.167.167.63,0,Regular customer activity,48
1491,TXN202608163B15AE7FB9F2,86116.22,Debit,2026-02-23 04:08:22,Success,UPI,Jaipur,,208.0,364.0,222.153.114.145,0,,30
447,TXN20260816BCAE16BF9861,41436.65,Debit,2026-04-11 19:20:18,Success,UPI,Mumbai,,168.0,,,0,,12
331,TXN2026081608469542AEFC,28683.02,Deposit,2026-04-16 07:45:09,Success,Cash,Chennai,,,,,0,,69
1058,TXN202608165FF09F8E50A9,211541.51,Deposit,2024-08-24 08:04:11,Success,NEFT,Kolkata,,,,,0,,11
920,TXN20260816CEA7688E58E4,3058.71,Transfer,2024-12-22 20:40:59,Success,Cash,Noida,1337.0,,,,0,,54
115,TXN20260816514CA2BCC9D7,15626.9,Debit,2025-01-31 06:00:19,Success,IMPS,Prayagraj,,218.0,992.0,190.191.187.241,0,Regular customer activity,1
1250,TXN2026081664793D452D45,180009.21,Deposit,2024-07-11 11:48:03,Success,UPI,Delhi,,,933.0,12.72.90.127,0,,28
127,TXN20260816AD597772B4EB,230460.99,Withdrawal,2024-11-24 18:09:48,Pending,Card,Bangalore,,,1468.0,188.223.230.219,0,Regular customer activity,59
940,TXN20260816BE146C40E407,153795.85,Debit,2025-08-24 12:38:08,Success,Net Banking,Chennai,,169.0,1294.0,89.95.137.95,0,,0
640,TXN20260816A3A37B3DDA31,122293.65,Transfer,2026-01-30 12:59:06,Success,Net Banking,Lucknow,,,819.0,121.233.98.67,0,Normal transaction,23
619,TXN202608167C4A15C22CBC,236721.16,Deposit,2024-07-08 19:56:27,Success,Card,Prayagraj,,,1887.0,16.161.107.96,0,,13
1411,TXN202608160B4879B9EF0E,130907.44,Transfer,2025-01-04 05:12:41,Success,UPI,Prayagraj,837.0,,240.0,38.83.81.114,0,,4
677,TXN20260816510EB322A547,28833.04,Debit,2026-06-30 11:28:41,Success,IMPS,Noida,,131.0,327.0,171.40.172.218,0,Transaction completed successfully,41
390,TXN20260816F42CE11721B0,108379.68,Transfer,2025-07-28 14:22:25,Success,UPI,Jaipur,1190.0,,1058.0,75.11.213.204,0,,64
1093,TXN202608162B85F979C82C,198049.9,Refund,2026-03-27 23:29:04,Success,Cheque,Noida,,155.0,,,0,Regular customer activity,62
619,TXN202608168231711D1F63,140313.81,Refund,2024-06-26 04:57:09,Success,IMPS,Noida,,,953.0,123.178.185.215,0,Normal transaction,32
679,TXN20260816D39773F170A1,246766.17,Withdrawal,2025-05-14 02:29:48,Success,UPI,Noida,,,1382.0,116.213.26.140,0,Normal transaction,11
1069,TXN202608163D00DE7A6C70,29515.07,Transfer,2024-07-21 22:28:09,Failed,NEFT,Kolkata,1391.0,,,,0,Regular customer activity,1
626,TXN202608164DC016312077,83850.92,Debit,2026-06-16 15:20:14,Success,UPI,Chennai,,38.0,,,0,Normal transaction,41
727,TXN20260816A4C26D71CA96,107375.68,Credit,2025-06-25 06:55:42,Pending,UPI,Kanpur,,21.0,1610.0,111.175.102.203,0,,1
929,TXN20260816E33D655222B4,50564.86,Refund,2024-06-02 13:41:28,Success,Card,Hyderabad,,118.0,354.0,16.200.43.151,0,,0
1132,TXN202608165A090999860C,222194.86,Credit,2026-06-11 12:11:47,Success,UPI,Chennai,,268.0,1062.0,23.87.74.201,0,Regular customer activity,36
194,TXN202608163148C9732274,216187.15,Credit,2024-02-15 00:15:57,Success,NEFT,Gurgaon,,,,,0,Transaction completed successfully,65
633,TXN202608165812C13C7251,168736.66,Debit,2024-12-12 16:56:39,Success,UPI,Hyderabad,,272.0,1683.0,45.82.25.210,0,Normal transaction,61
1025,TXN20260816EF0335A039FD,79682.9,Credit,2025-01-21 14:35:50,Success,UPI,Pune,,32.0,1264.0,187.171.168.55,0,Transaction completed successfully,61
1124,TXN2026081692EF2C2C0C0A,43017.98,Debit,2024-08-11 00:19:38,Success,UPI,Hyderabad,,,881.0,181.183.6.120,0,Transaction completed successfully,25
417,TXN20260816ADDC17A176D7,133570.77,Transfer,2025-03-23 14:29:02,Success,UPI,Kolkata,911.0,,1921.0,87.90.112.85,0,,18
1198,TXN2026081658747BE4DADF,52299.6,Transfer,2024-03-06 22:58:25,Success,UPI,Hyderabad,,,907.0,132.192.152.5,0,Normal transaction,32
523,TXN20260816850940A9D5B2,238081.08,Withdrawal,2024-02-16 18:52:47,Success,UPI,Chennai,,,1125.0,130.19.99.248,0,,55
646,TXN202608161B236727B3A4,42141.19,Deposit,2025-07-31 03:48:24,Pending,Card,Mumbai,,,1612.0,201.90.59.216,0,,9
882,TXN20260816F32F3D709CEC,15281.94,Debit,2024-08-16 00:26:00,Success,UPI,Kolkata,,148.0,625.0,192.7.128.93,0,,55
450,TXN202608169776D2156B27,48902.38,Credit,2025-09-02 07:43:44,Success,IMPS,Kanpur,,13.0,,,0,,69
1125,TXN202608167D12989563F9,111207.18,Credit,2024-12-21 06:02:00,Success,UPI,Varanasi,,114.0,891.0,194.204.209.68,0,Transaction completed successfully,62
796,TXN20260816849B61E8F257,102173.21,Credit,2026-04-11 18:43:48,Success,IMPS,Ahmedabad,,9.0,256.0,199.26.98.83,0,,26
1308,TXN202608166EB86251276A,220048.96,Transfer,2025-11-23 06:49:53,Success,IMPS,Delhi,1367.0,,602.0,20.189.171.156,0,,16
58,TXN20260816235A10E5E50C,156912.81,Transfer,2026-07-19 12:19:29,Success,UPI,Gurgaon,428.0,,11.0,201.145.115.38,0,,36
85,TXN20260816AD797B200B0E,23618.15,Debit,2025-06-07 20:10:24,Success,NEFT,Delhi,,,,,0,Normal transaction,22
292,TXN20260816072F1D58195A,146526.6,Refund,2024-07-08 23:30:51,Success,UPI,Lucknow,,56.0,983.0,91.74.10.8,0,Regular customer activity,41
679,TXN20260816BF979D514E85,88354.1,Debit,2024-10-14 09:03:32,Pending,UPI,Kolkata,,83.0,352.0,200.209.117.107,0,,53
433,TXN20260816B9B78328B17D,162293.32,Transfer,2025-09-05 18:25:08,Reversed,UPI,Kolkata,1227.0,,169.0,124.122.136.43,0,Transaction completed successfully,43
1182,TXN20260816D7489514F72B,92975.79,Debit,2026-05-15 14:56:48,Success,IMPS,Kanpur,,116.0,1612.0,118.13.188.194,0,Transaction completed successfully,32
527,TXN20260816FA9A7B8812FE,25612.98,Refund,2026-01-19 15:17:57,Success,Cash,Jaipur,,86.0,,,0,,51
793,TXN202608166EA9111FD01F,5503.27,Withdrawal,2025-08-17 00:35:40,Success,NEFT,Gurgaon,,,,,0,Normal transaction,53
594,TXN202608162FD88FE065FF,235692.36,Debit,2025-11-30 06:03:45,Pending,UPI,Jaipur,,63.0,565.0,94.252.35.56,0,,28
598,TXN20260816F400CF08CF40,20568.61,Debit,2026-05-20 18:38:58,Success,Card,Lucknow,,124.0,1347.0,27.160.206.175,0,Regular customer activity,42
290,TXN20260816378D80CAB90A,60117.74,Credit,2024-06-25 20:02:48,Success,UPI,Jaipur,,,1249.0,211.236.74.248,0,,18
1046,TXN202608161DFA79CB715C,114595.01,Transfer,2025-12-31 02:12:51,Success,Net Banking,Kanpur,149.0,,1236.0,55.72.168.85,0,Transaction completed successfully,11
565,TXN20260816C740B18C4C7D,108217.41,Debit,2025-10-11 00:05:42,Success,Card,Chennai,,63.0,,,0,,43
821,TXN202608168BEBC4848EBC,91182.48,Withdrawal,2024-03-04 11:20:35,Success,UPI,Bangalore,,,832.0,38.83.75.245,0,Normal transaction,28
444,TXN202608160242CFA37B9F,7460.17,Transfer,2024-04-14 01:36:29,Success,RTGS,Delhi,410.0,,,,0,,49
1365,TXN2026081662DAB3A9A185,93734.32,Deposit,2025-06-20 17:12:17,Success,RTGS,Kolkata,,,,,0,Transaction completed successfully,48
102,TXN20260816B01DEFCEDDD3,115992.89,Withdrawal,2025-09-30 05:55:20,Success,UPI,Gurgaon,,,341.0,84.83.248.203,0,,52
812,TXN202608169AE7504A8BBB,49627.91,Debit,2025-10-22 23:55:21,Success,IMPS,Bangalore,,3.0,42.0,222.185.149.67,0,,43
1326,TXN202608160359053086D6,127362.4,Credit,2024-07-04 04:45:49,Success,NEFT,Delhi,,237.0,,,0,,14
664,TXN2026081653BA13AC579A,156639.63,Refund,2026-01-16 03:14:37,Success,UPI,Gurgaon,,279.0,,,0,,16
503,TXN20260816DD27A2549273,103997.62,Transfer,2025-04-12 02:35:30,Success,UPI,Kanpur,,,531.0,49.8.113.86,0,Regular customer activity,38
1404,TXN20260816D79855806D2A,7339.0,Debit,2026-04-09 10:14:38,Success,UPI,Noida,,50.0,78.0,165.179.238.196,0,Regular customer activity,13
486,TXN20260816BE1942BF12F0,221492.57,Deposit,2024-10-13 11:36:52,Success,NEFT,Chennai,,,,,0,Normal transaction,10
1327,TXN2026081696958C5FC8DF,137998.67,Transfer,2024-07-11 12:31:56,Success,UPI,Kolkata,201.0,,1212.0,137.232.33.123,0,Regular customer activity,46
742,TXN202608166211380A694D,214108.43,Debit,2026-02-11 19:39:43,Success,UPI,Hyderabad,,,306.0,49.102.218.116,0,,37
100,TXN20260816C620688ECD4A,5552.0,Transfer,2026-03-11 02:43:59,Success,Card,Hyderabad,,,1619.0,172.219.182.229,0,Normal transaction,45
741,TXN202608163A37A4A1B386,82660.91,Debit,2024-05-05 22:14:11,Success,UPI,Noida,,277.0,1780.0,86.19.147.29,1,Multiple failed attempts,98
117,TXN20260816641AF2E70300,150849.36,Transfer,2024-04-05 10:29:17,Success,IMPS,Kanpur,,,798.0,141.154.169.1,0,,59
408,TXN2026081660C1B5FEF98F,42531.74,Deposit,2024-07-18 18:13:38,Success,IMPS,Noida,,,907.0,174.195.250.2,0,Transaction completed successfully,57
1096,TXN20260816243B5E9C57F2,198116.37,Transfer,2025-03-29 09:57:45,Success,UPI,Gurgaon,,,1900.0,53.126.150.105,0,Regular customer activity,37
335,TXN2026081629B0A9A6A3E2,73560.78,Deposit,2026-06-28 14:28:01,Pending,RTGS,Varanasi,,,,,0,Transaction completed successfully,56
1028,TXN20260816558115DE3148,57135.73,Credit,2026-02-26 22:16:16,Success,UPI,Jaipur,,130.0,1914.0,74.171.118.106,0,Normal transaction,26
627,TXN20260816984C87C1D1C5,177093.05,Debit,2026-07-14 17:10:44,Success,UPI,Noida,,5.0,48.0,204.22.57.124,0,,17
480,TXN20260816F776B539421A,144790.87,Debit,2024-11-25 19:25:50,Success,UPI,Gurgaon,,210.0,,,0,Normal transaction,3
1245,TXN2026081616597694CEC9,165001.72,Deposit,2026-03-09 00:21:04,Success,RTGS,Hyderabad,,,,,0,,45
451,TXN202608160BFAE05E9D70,125866.64,Debit,2026-01-10 21:45:07,Success,UPI,Pune,,,1287.0,71.191.123.84,0,Regular customer activity,6
240,TXN20260816BBD74F8338ED,213828.43,Transfer,2026-04-27 05:39:28,Success,NEFT,Gurgaon,173.0,,,,0,,5
829,TXN20260816A82341F1A191,129070.08,Debit,2024-01-26 22:09:34,Success,UPI,Lucknow,,201.0,1127.0,162.220.157.244,0,,4
1458,TXN20260816065BCC6E4C2E,92430.97,Refund,2024-07-10 05:29:50,Success,Card,Lucknow,,227.0,264.0,70.132.190.219,0,,30
1168,TXN202608165E0A839F87F9,149279.23,Transfer,2024-04-24 20:29:53,Success,IMPS,Lucknow,936.0,,1397.0,177.147.238.177,0,,63
1477,TXN20260816E1AF19FD0195,24254.98,Debit,2025-02-14 15:09:26,Success,NEFT,Pune,,165.0,,,0,,11
857,TXN20260816E866E6AE30C1,17622.65,Credit,2026-01-30 00:50:32,Success,UPI,Ahmedabad,,45.0,879.0,223.40.123.128,0,Regular customer activity,22
212,TXN20260816D9D1EBC83EDD,137627.84,Refund,2025-04-21 03:33:09,Success,Cash,Lucknow,,37.0,,,0,Transaction completed successfully,62
1129,TXN202608168129CBA33C66,57908.5,Deposit,2025-06-12 15:38:05,Success,Card,Noida,,,63.0,114.177.121.37,0,Normal transaction,28
63,TXN202608167A2971C2B4AB,85235.56,Debit,2024-11-04 02:05:37,Success,IMPS,Ahmedabad,,10.0,,,0,Normal transaction,35
838,TXN20260816BA6507225560,32812.27,Debit,2025-09-06 19:39:31,Success,UPI,Gurgaon,,,1931.0,105.24.166.129,0,,51
55,TXN20260816325CDA4BC112,224975.8,Debit,2025-10-15 15:17:21,Success,UPI,Kolkata,,227.0,1229.0,140.232.229.178,0,,25
830,TXN202608167A624BA72113,107451.04,Credit,2024-04-11 07:45:47,Success,UPI,Noida,,79.0,1729.0,178.223.1.103,0,Transaction completed successfully,30
124,TXN2026081687E8BC00BC3C,22864.28,Debit,2025-08-20 02:17:04,Success,UPI,Jaipur,,,1390.0,167.238.219.194,0,Transaction completed successfully,45
1307,TXN2026081657F365A87D8F,53333.62,Withdrawal,2026-01-26 00:42:34,Pending,RTGS,Prayagraj,,,,,0,,25
149,TXN20260816D280EB0DF2E4,9993.43,Transfer,2026-04-30 01:50:22,Success,NEFT,Kolkata,36.0,,,,0,Normal transaction,26
1263,TXN202608163B555C690C64,48934.17,Refund,2025-11-03 01:03:22,Success,UPI,Chennai,,15.0,1126.0,44.61.150.192,0,Transaction completed successfully,49
380,TXN2026081677C929185394,155887.36,Debit,2024-10-03 20:03:14,Pending,IMPS,Pune,,,520.0,211.193.31.38,0,Normal transaction,41
1054,TXN20260816C9BA9E226A8C,60938.7,Debit,2026-04-13 09:48:04,Success,IMPS,Kolkata,,,,,0,,55
672,TXN202608166E5A81CBF21B,76874.45,Debit,2025-08-29 03:44:29,Success,UPI,Kanpur,,230.0,1940.0,92.235.186.16,0,Normal transaction,34
747,TXN2026081656DB2E8D3F91,209426.51,Transfer,2024-05-01 08:28:04,Success,UPI,Hyderabad,187.0,,84.0,112.202.124.190,0,Normal transaction,60
832,TXN20260816744DFB4EBF6C,227164.67,Transfer,2025-12-19 16:54:02,Success,Cash,Ahmedabad,,,,,0,,20
1053,TXN20260816B6046BB0ACCD,22950.43,Transfer,2026-08-03 09:38:32,Success,UPI,Lucknow,156.0,,426.0,129.222.85.165,0,,42
1075,TXN20260816A3C8EDDBAADE,189331.86,Refund,2026-04-05 18:55:44,Success,UPI,Bangalore,,247.0,1777.0,187.29.36.172,0,,38
1142,TXN20260816571557681E44,104978.32,Transfer,2025-05-31 04:02:30,Success,Cheque,Pune,396.0,,,,0,Regular customer activity,23
175,TXN20260816096201668B63,208968.6,Refund,2025-08-02 22:24:30,Success,Card,Ahmedabad,,32.0,1754.0,203.104.227.53,0,,32
456,TXN2026081617C983B5CF6F,181178.09,Debit,2024-12-31 17:44:20,Success,UPI,Jaipur,,197.0,1933.0,70.40.169.228,0,,34
807,TXN2026081624A754C1C5AD,16422.44,Withdrawal,2024-10-30 10:12:05,Failed,NEFT,Ahmedabad,,,,,0,,24
961,TXN2026081678712612D27B,232727.89,Debit,2025-06-24 21:42:52,Success,Card,Noida,,120.0,192.0,96.13.228.126,0,Normal transaction,41
1302,TXN20260816525796B5256E,120189.8,Transfer,2024-05-21 04:12:58,Success,RTGS,Kolkata,687.0,,,,1,Suspicious transaction,79
1110,TXN2026081660D4098C85FD,177585.79,Withdrawal,2024-09-28 08:38:34,Success,Card,Chennai,,,38.0,63.67.5.190,0,,27
164,TXN202608168DE8F1EF9E6F,138181.29,Deposit,2025-05-25 23:19:29,Success,Card,Mumbai,,,1831.0,23.146.146.235,1,High risk transaction,98
924,TXN202608168D262964D0B5,161090.29,Deposit,2024-10-15 08:30:12,Success,UPI,Delhi,,,1179.0,63.141.114.37,0,Normal transaction,26
1120,TXN2026081630FA63A2E1E3,49249.28,Credit,2026-05-29 14:55:41,Success,Net Banking,Chennai,,,,,0,,64
864,TXN20260816552D18D6DE05,228883.98,Transfer,2026-01-10 11:42:42,Success,Card,Chennai,1460.0,,1497.0,48.101.170.197,0,Transaction completed successfully,50
